date,store_id,store_name,city,product_id,product_name,category,shelf_life_days,quantity_on_hand,days_until_expiry,freshness_score,at_risk_cost,at_risk_co2_kg,risk_level
2025-12-05,3,GreenGrocer Central,Metro City,79,Sourdough Bread,Bakery,5,15.6,3,0.6,31.2,9.36,high
2025-12-28,2,FreshMart Uptown,Metro City,34,Mushrooms,Vegetables,5,15.6,3,0.6,31.2,9.36,high
2025-12-03,9,Seaside Market,Harbor Town,20,Raspberries,Fruits,4,8.9,3,0.75,31.15,8.9,high
2025-12-03,6,Nature's Best,Green Valley,137,Salad Mix 300g,Deli,5,15.5,3,0.6,31.0,7.75,high
2025-12-04,2,FreshMart Uptown,Metro City,7,Grapes - Red,Fruits,10,15.5,3,0.3,31.0,10.85,high
2025-12-25,5,FreshMart Valley,Green Valley,69,Salami 150g,Meat,21,12.4,3,0.14,31.0,99.2,high
2025-12-30,4,SuperSave East,Metro City,136,Fresh Pasta 400g,Deli,5,12.4,3,0.6,31.0,12.4,high
2025-12-03,5,FreshMart Valley,Green Valley,30,Bell Peppers - Red,Vegetables,10,20.6,3,0.3,30.9,18.54,high
2025-12-14,10,Dock Street Grocery,Harbor Town,62,Pork Chops 500g,Meat,3,10.3,3,1.0,30.9,124.63,high
2025-12-10,10,Dock Street Grocery,Harbor Town,7,Grapes - Red,Fruits,10,15.4,3,0.3,30.8,10.78,high
2025-12-30,6,Nature's Best,Green Valley,20,Raspberries,Fruits,4,8.8,3,0.75,30.8,8.8,high
2025-12-31,2,FreshMart Uptown,Metro City,21,Tomatoes,Vegetables,10,30.8,3,0.3,30.8,43.12,high
2025-12-31,6,Nature's Best,Green Valley,139,Rotisserie Chicken,Deli,3,7.7,3,1.0,30.8,53.13,high
2025-12-18,9,Seaside Market,Harbor Town,5,Strawberries,Fruits,5,12.3,3,0.6,30.75,13.53,high
2025-12-23,2,FreshMart Uptown,Metro City,22,Potatoes,Vegetables,30,51.2,3,0.1,30.72,25.6,high
2025-12-03,4,SuperSave East,Metro City,79,Sourdough Bread,Bakery,5,15.3,3,0.6,30.6,9.18,high
2025-12-03,5,FreshMart Valley,Green Valley,6,Blueberries,Fruits,7,10.2,3,0.43,30.6,8.16,high
2025-12-04,1,FreshMart Downtown,Metro City,61,Beef Steak 300g,Meat,3,5.1,3,1.0,30.6,137.7,high
2025-12-23,6,Nature's Best,Green Valley,27,Spinach,Vegetables,5,25.5,3,0.6,30.6,15.3,high
2025-12-29,3,GreenGrocer Central,Metro City,7,Grapes - Red,Fruits,10,15.3,3,0.3,30.6,10.71,high
2025-12-30,1,FreshMart Downtown,Metro City,47,Skim Milk 1L,Dairy,7,34.0,3,0.43,30.6,95.2,high
2025-12-30,5,FreshMart Valley,Green Valley,12,Avocados,Fruits,5,20.4,3,0.6,30.6,51.0,high
2025-12-05,7,Valley Organics,Green Valley,86,Cake - Chocolate,Bakery,5,6.1,3,0.6,30.5,12.2,high
2025-12-29,9,Seaside Market,Harbor Town,80,Croissants 4pk,Bakery,3,12.2,3,1.0,30.5,13.42,high
2025-12-03,5,FreshMart Valley,Green Valley,68,Ham Sliced 200g,Meat,10,15.2,3,0.3,30.4,121.6,high
2025-12-10,8,Harbor Fresh,Harbor Town,19,Cherries,Fruits,5,7.6,3,0.6,30.4,4.56,high
2025-12-31,2,FreshMart Uptown,Metro City,34,Mushrooms,Vegetables,5,15.2,3,0.6,30.4,9.12,high
2025-12-10,10,Dock Street Grocery,Harbor Town,62,Pork Chops 500g,Meat,3,10.1,3,1.0,30.3,122.21,high
2025-12-26,2,FreshMart Uptown,Metro City,1,Bananas,Fruits,7,37.8,3,0.43,30.24,34.02,high
2025-12-03,4,SuperSave East,Metro City,137,Salad Mix 300g,Deli,5,15.1,3,0.6,30.2,7.55,high
2025-12-12,4,SuperSave East,Metro City,87,Orange Juice 1L,Beverages,10,20.0,3,0.3,30.0,14.0,high
2025-12-15,5,FreshMart Valley,Green Valley,4,Oranges,Fruits,14,30.0,3,0.21,30.0,15.0,high
2025-12-20,2,FreshMart Uptown,Metro City,9,Watermelon,Fruits,14,10.0,3,0.21,30.0,3.0,high
2025-12-22,6,Nature's Best,Green Valley,9,Watermelon,Fruits,14,10.0,3,0.21,30.0,3.0,high
2025-12-14,6,Nature's Best,Green Valley,63,Ground Pork 500g,Meat,3,10.7,3,1.0,29.96,129.47,high
2025-12-31,4,SuperSave East,Metro City,137,Salad Mix 300g,Deli,5,14.9,3,0.6,29.8,7.45,high
2025-12-07,1,FreshMart Downtown,Metro City,10,Mangoes,Fruits,8,11.9,3,0.38,29.75,17.85,high
2025-12-15,2,FreshMart Uptown,Metro City,64,Bacon 250g,Meat,7,8.5,3,0.43,29.75,102.85,high
2025-12-29,1,FreshMart Downtown,Metro City,48,Cheddar Cheese 200g,Dairy,30,11.9,3,0.1,29.75,101.15,high
2025-12-20,2,FreshMart Uptown,Metro City,2,Apples - Red,Fruits,21,24.7,3,0.14,29.64,9.88,high
2025-12-10,9,Seaside Market,Harbor Town,60,Ground Beef 500g,Meat,3,7.4,3,1.0,29.6,199.8,high
2025-12-26,8,Harbor Fresh,Harbor Town,79,Sourdough Bread,Bakery,5,14.8,3,0.6,29.6,8.88,high
2025-12-12,6,Nature's Best,Green Valley,80,Croissants 4pk,Bakery,3,11.8,3,1.0,29.5,12.98,high
2025-12-13,4,SuperSave East,Metro City,5,Strawberries,Fruits,5,11.8,3,0.6,29.5,12.98,high
2025-12-18,6,Nature's Best,Green Valley,79,Sourdough Bread,Bakery,5,14.7,3,0.6,29.4,8.82,high
2025-12-20,7,Valley Organics,Green Valley,61,Beef Steak 300g,Meat,3,4.9,3,1.0,29.4,132.3,high
2025-12-24,4,SuperSave East,Metro City,9,Watermelon,Fruits,14,9.8,3,0.21,29.4,2.94,high
2025-12-12,1,FreshMart Downtown,Metro City,1,Bananas,Fruits,7,36.6,3,0.43,29.28,32.94,high
2025-12-12,4,SuperSave East,Metro City,27,Spinach,Vegetables,5,24.4,3,0.6,29.28,14.64,high
2025-12-12,3,GreenGrocer Central,Metro City,25,Broccoli,Vegetables,7,19.4,3,0.43,29.1,17.46,high
2025-12-27,6,Nature's Best,Green Valley,82,Muffins 4pk,Bakery,3,11.6,3,1.0,29.0,11.6,high
2025-12-11,3,GreenGrocer Central,Metro City,66,Turkey Breast 500g,Meat,3,7.2,3,1.0,28.8,39.6,high
2025-12-11,5,FreshMart Valley,Green Valley,1,Bananas,Fruits,7,36.0,3,0.43,28.8,32.4,high
2025-12-17,9,Seaside Market,Harbor Town,137,Salad Mix 300g,Deli,5,14.4,3,0.6,28.8,7.2,high
2025-12-19,9,Seaside Market,Harbor Town,83,Burger Buns 8pk,Bakery,5,19.2,3,0.6,28.8,15.36,high
2025-12-23,5,FreshMart Valley,Green Valley,6,Blueberries,Fruits,7,9.6,3,0.43,28.8,7.68,high
2025-12-03,9,Seaside Market,Harbor Town,10,Mangoes,Fruits,8,11.5,3,0.38,28.75,17.25,high
2025-12-03,10,Dock Street Grocery,Harbor Town,10,Mangoes,Fruits,8,11.5,3,0.38,28.75,17.25,high
2025-12-31,5,FreshMart Valley,Green Valley,18,Pomegranate,Fruits,21,11.5,3,0.14,28.75,9.2,high
2025-12-14,6,Nature's Best,Green Valley,67,Lamb Chops 500g,Meat,3,4.1,3,1.0,28.7,160.72,high
2025-12-23,10,Dock Street Grocery,Harbor Town,20,Raspberries,Fruits,4,8.2,3,0.75,28.7,8.2,high
2025-12-18,1,FreshMart Downtown,Metro City,78,Whole Wheat Bread,Bakery,5,23.8,3,0.6,28.56,16.66,high
2025-12-22,3,GreenGrocer Central,Metro City,86,Cake - Chocolate,Bakery,5,5.7,3,0.6,28.5,11.4,high
2025-12-05,7,Valley Organics,Green Valley,139,Rotisserie Chicken,Deli,3,7.1,3,1.0,28.4,48.99,high
2025-12-10,9,Seaside Market,Harbor Town,34,Mushrooms,Vegetables,5,14.2,3,0.6,28.4,8.52,high
2025-12-14,9,Seaside Market,Harbor Town,34,Mushrooms,Vegetables,5,14.2,3,0.6,28.4,8.52,high
2025-12-15,6,Nature's Best,Green Valley,79,Sourdough Bread,Bakery,5,14.2,3,0.6,28.4,8.52,high
2025-12-24,5,FreshMart Valley,Green Valley,19,Cherries,Fruits,5,7.1,3,0.6,28.4,4.26,high
2025-12-08,4,SuperSave East,Metro City,20,Raspberries,Fruits,4,8.1,3,0.75,28.35,8.1,high
2025-12-13,5,FreshMart Valley,Green Valley,28,Lettuce - Iceberg,Vegetables,7,35.4,3,0.43,28.32,17.7,high
2025-12-10,5,FreshMart Valley,Green Valley,80,Croissants 4pk,Bakery,3,11.3,3,1.0,28.25,12.43,high
2025-12-20,2,FreshMart Uptown,Metro City,136,Fresh Pasta 400g,Deli,5,11.3,3,0.6,28.25,11.3,high
2025-12-26,5,FreshMart Valley,Green Valley,28,Lettuce - Iceberg,Vegetables,7,35.3,3,0.43,28.24,17.65,high
2025-12-03,10,Dock Street Grocery,Harbor Town,83,Burger Buns 8pk,Bakery,5,18.8,3,0.6,28.2,15.04,high
2025-12-07,6,Nature's Best,Green Valley,62,Pork Chops 500g,Meat,3,9.4,3,1.0,28.2,113.74,high
2025-12-26,5,FreshMart Valley,Green Valley,89,Almond Milk 1L,Beverages,30,14.1,3,0.1,28.2,9.87,high
2025-12-10,4,SuperSave East,Metro City,26,Cauliflower,Vegetables,7,17.6,3,0.43,28.16,14.08,high
2025-12-14,1,FreshMart Downtown,Metro City,28,Lettuce - Iceberg,Vegetables,7,35.2,3,0.43,28.16,17.6,high
2025-12-18,10,Dock Street Grocery,Harbor Town,90,Oat Milk 1L,Beverages,14,15.6,3,0.21,28.08,4.68,high
2025-12-09,4,SuperSave East,Metro City,12,Avocados,Fruits,5,18.7,3,0.6,28.05,46.75,high
2025-12-25,10,Dock Street Grocery,Harbor Town,30,Bell Peppers - Red,Vegetables,10,18.7,3,0.3,28.05,16.83,high
2025-12-10,8,Harbor Fresh,Harbor Town,81,Bagels 6pk,Bakery,5,14.0,3,0.6,28.0,12.6,high
2025-12-14,5,FreshMart Valley,Green Valley,19,Cherries,Fruits,5,7.0,3,0.6,28.0,4.2,high
2025-12-22,2,FreshMart Uptown,Metro City,55,Eggs - Dozen,Dairy,21,14.0,3,0.14,28.0,67.2,high
2025-12-22,3,GreenGrocer Central,Metro City,26,Cauliflower,Vegetables,7,17.5,3,0.43,28.0,14.0,high
2025-12-04,4,SuperSave East,Metro City,47,Skim Milk 1L,Dairy,7,31.0,3,0.43,27.9,86.8,high
2025-12-07,9,Seaside Market,Harbor Town,26,Cauliflower,Vegetables,7,17.4,3,0.43,27.84,13.92,high
2025-12-17,1,FreshMart Downtown,Metro City,4,Oranges,Fruits,14,27.8,3,0.21,27.8,13.9,high
2025-12-25,1,FreshMart Downtown,Metro City,78,Whole Wheat Bread,Bakery,5,23.1,3,0.6,27.72,16.17,high
2025-12-31,1,FreshMart Downtown,Metro City,77,White Bread Loaf,Bakery,5,27.7,3,0.6,27.7,22.16,high
2025-12-02,8,Harbor Fresh,Harbor Town,34,Mushrooms,Vegetables,5,13.8,3,0.6,27.6,8.28,high
2025-12-09,10,Dock Street Grocery,Harbor Town,62,Pork Chops 500g,Meat,3,9.2,3,1.0,27.6,111.32,high
2025-12-16,5,FreshMart Valley,Green Valley,52,Butter 250g,Dairy,30,13.8,3,0.1,27.6,124.2,high
2025-12-24,7,Valley Organics,Green Valley,139,Rotisserie Chicken,Deli,3,6.9,3,1.0,27.6,47.61,high
2025-12-30,6,Nature's Best,Green Valley,19,Cherries,Fruits,5,6.9,3,0.6,27.6,4.14,high
2025-12-21,2,FreshMart Uptown,Metro City,28,Lettuce - Iceberg,Vegetables,7,34.4,3,0.43,27.52,17.2,high
2025-12-05,1,FreshMart Downtown,Metro City,8,Grapes - Green,Fruits,10,13.1,3,0.3,27.51,9.17,high
2025-12-26,10,Dock Street Grocery,Harbor Town,78,Whole Wheat Bread,Bakery,5,22.9,3,0.6,27.48,16.03,high
2025-12-15,4,SuperSave East,Metro City,34,Mushrooms,Vegetables,5,13.7,3,0.6,27.4,8.22,high
2025-12-24,3,GreenGrocer Central,Metro City,79,Sourdough Bread,Bakery,5,13.7,3,0.6,27.4,8.22,high
2025-12-01,7,Valley Organics,Green Valley,87,Orange Juice 1L,Beverages,10,18.2,3,0.3,27.3,12.74,high
2025-12-12,9,Seaside Market,Harbor Town,46,Whole Milk 1L,Dairy,7,27.3,3,0.43,27.3,87.36,high
2025-12-29,4,SuperSave East,Metro City,64,Bacon 250g,Meat,7,7.8,3,0.43,27.3,94.38,high
2025-12-15,5,FreshMart Valley,Green Valley,139,Rotisserie Chicken,Deli,3,6.8,3,1.0,27.2,46.92,high
2025-12-16,3,GreenGrocer Central,Metro City,7,Grapes - Red,Fruits,10,13.6,3,0.3,27.2,9.52,high
2025-12-25,1,FreshMart Downtown,Metro City,27,Spinach,Vegetables,5,22.6,3,0.6,27.12,13.56,high
2025-12-20,10,Dock Street Grocery,Harbor Town,1,Bananas,Fruits,7,33.8,3,0.43,27.04,30.42,high
2025-12-22,10,Dock Street Grocery,Harbor Town,28,Lettuce - Iceberg,Vegetables,7,33.8,3,0.43,27.04,16.9,high
2025-12-09,1,FreshMart Downtown,Metro City,80,Croissants 4pk,Bakery,3,10.8,3,1.0,27.0,11.88,high
2025-12-18,3,GreenGrocer Central,Metro City,4,Oranges,Fruits,14,26.8,3,0.21,26.8,13.4,high
2025-12-18,4,SuperSave East,Metro City,137,Salad Mix 300g,Deli,5,13.4,3,0.6,26.8,6.7,high
2025-12-18,5,FreshMart Valley,Green Valley,139,Rotisserie Chicken,Deli,3,6.7,3,1.0,26.8,46.23,high
2025-12-18,8,Harbor Fresh,Harbor Town,34,Mushrooms,Vegetables,5,13.4,3,0.6,26.8,8.04,high
2025-12-23,10,Dock Street Grocery,Harbor Town,139,Rotisserie Chicken,Deli,3,6.7,3,1.0,26.8,46.23,high
2025-12-27,10,Dock Street Grocery,Harbor Town,19,Cherries,Fruits,5,6.7,3,0.6,26.8,4.02,high
2025-12-05,5,FreshMart Valley,Green Valley,80,Croissants 4pk,Bakery,3,10.7,3,1.0,26.75,11.77,high
2025-12-04,3,GreenGrocer Central,Metro City,12,Avocados,Fruits,5,17.8,3,0.6,26.7,44.5,high
2025-12-15,3,GreenGrocer Central,Metro City,62,Pork Chops 500g,Meat,3,8.9,3,1.0,26.7,107.69,high
2025-12-23,7,Valley Organics,Green Valley,77,White Bread Loaf,Bakery,5,26.7,3,0.6,26.7,21.36,high
2025-12-05,7,Valley Organics,Green Valley,8,Grapes - Green,Fruits,10,12.7,3,0.3,26.67,8.89,high
2025-12-13,7,Valley Organics,Green Valley,90,Oat Milk 1L,Beverages,14,14.8,3,0.21,26.64,4.44,high
2025-12-20,6,Nature's Best,Green Valley,53,Cream Cheese 200g,Dairy,14,14.8,3,0.21,26.64,74.0,high
2025-12-09,10,Dock Street Grocery,Harbor Town,68,Ham Sliced 200g,Meat,10,13.3,3,0.3,26.6,106.4,high
2025-12-16,8,Harbor Fresh,Harbor Town,68,Ham Sliced 200g,Meat,10,13.3,3,0.3,26.6,106.4,high
2025-12-24,7,Valley Organics,Green Valley,46,Whole Milk 1L,Dairy,7,26.5,3,0.43,26.5,84.8,high
2025-12-10,2,FreshMart Uptown,Metro City,90,Oat Milk 1L,Beverages,14,14.7,3,0.21,26.46,4.41,high
2025-12-15,6,Nature's Best,Green Valley,87,Orange Juice 1L,Beverages,10,17.6,3,0.3,26.4,12.32,high
2025-12-22,10,Dock Street Grocery,Harbor Town,66,Turkey Breast 500g,Meat,3,6.6,3,1.0,26.4,36.3,high
2025-12-30,6,Nature's Best,Green Valley,139,Rotisserie Chicken,Deli,3,6.6,3,1.0,26.4,45.54,high
2025-12-05,1,FreshMart Downtown,Metro City,1,Bananas,Fruits,7,32.9,3,0.43,26.32,29.61,high
2025-12-06,7,Valley Organics,Green Valley,1,Bananas,Fruits,7,32.9,3,0.43,26.32,29.61,high
2025-12-10,10,Dock Street Grocery,Harbor Town,63,Ground Pork 500g,Meat,3,9.4,3,1.0,26.32,113.74,high
2025-12-11,6,Nature's Best,Green Valley,21,Tomatoes,Vegetables,10,26.3,3,0.3,26.3,36.82,high
2025-12-04,7,Valley Organics,Green Valley,80,Croissants 4pk,Bakery,3,10.5,3,1.0,26.25,11.55,high
2025-12-07,8,Harbor Fresh,Harbor Town,18,Pomegranate,Fruits,21,10.5,3,0.14,26.25,8.4,high
2025-12-16,2,FreshMart Uptown,Metro City,82,Muffins 4pk,Bakery,3,10.5,3,1.0,26.25,10.5,high
2025-12-21,10,Dock Street Grocery,Harbor Town,82,Muffins 4pk,Bakery,3,10.5,3,1.0,26.25,10.5,high
2025-12-02,4,SuperSave East,Metro City,81,Bagels 6pk,Bakery,5,13.1,3,0.6,26.2,11.79,high
2025-12-05,6,Nature's Best,Green Valley,30,Bell Peppers - Red,Vegetables,10,17.4,3,0.3,26.1,15.66,high
2025-12-03,6,Nature's Best,Green Valley,26,Cauliflower,Vegetables,7,16.3,3,0.43,26.08,13.04,high
2025-12-07,9,Seaside Market,Harbor Town,49,Mozzarella 200g,Dairy,14,13.0,3,0.21,26.0,91.0,high
2025-12-25,1,FreshMart Downtown,Metro City,34,Mushrooms,Vegetables,5,13.0,3,0.6,26.0,7.8,high
2025-12-03,2,FreshMart Uptown,Metro City,79,Sourdough Bread,Bakery,5,12.9,3,0.6,25.8,7.74,high
2025-12-04,7,Valley Organics,Green Valley,9,Watermelon,Fruits,14,8.6,3,0.21,25.8,2.58,high
2025-12-15,2,FreshMart Uptown,Metro City,61,Beef Steak 300g,Meat,3,4.3,3,1.0,25.8,116.1,high
2025-12-24,8,Harbor Fresh,Harbor Town,62,Pork Chops 500g,Meat,3,8.6,3,1.0,25.8,104.06,high
2025-12-26,3,GreenGrocer Central,Metro City,9,Watermelon,Fruits,14,8.6,3,0.21,25.8,2.58,high
2025-12-29,7,Valley Organics,Green Valley,81,Bagels 6pk,Bakery,5,12.8,3,0.6,25.6,11.52,high
2025-12-03,2,FreshMart Uptown,Metro City,13,Peaches,Fruits,7,14.2,3,0.43,25.56,7.1,high
2025-12-10,9,Seaside Market,Harbor Town,42,Asparagus,Vegetables,5,8.5,3,0.6,25.5,7.65,high
2025-12-16,6,Nature's Best,Green Valley,10,Mangoes,Fruits,8,10.2,3,0.38,25.5,15.3,high
2025-12-23,1,FreshMart Downtown,Metro City,140,Fresh Soup 500ml,Deli,5,10.2,3,0.6,25.5,15.3,high
2025-12-12,4,SuperSave East,Metro City,34,Mushrooms,Vegetables,5,12.7,3,0.6,25.4,7.62,high
2025-12-08,5,FreshMart Valley,Green Valley,64,Bacon 250g,Meat,7,7.2,3,0.43,25.2,87.12,high
2025-12-21,7,Valley Organics,Green Valley,26,Cauliflower,Vegetables,7,15.7,3,0.43,25.12,12.56,high
2025-12-31,5,FreshMart Valley,Green Valley,26,Cauliflower,Vegetables,7,15.7,3,0.43,25.12,12.56,high
2025-12-01,4,SuperSave East,Metro City,78,Whole Wheat Bread,Bakery,5,20.9,3,0.6,25.08,14.63,high
2025-12-17,1,FreshMart Downtown,Metro City,27,Spinach,Vegetables,5,20.9,3,0.6,25.08,12.54,high
2025-12-15,10,Dock Street Grocery,Harbor Town,79,Sourdough Bread,Bakery,5,12.5,3,0.6,25.0,7.5,high
2025-12-21,7,Valley Organics,Green Valley,78,Whole Wheat Bread,Bakery,5,20.8,3,0.6,24.96,14.56,high
2025-12-16,6,Nature's Best,Green Valley,64,Bacon 250g,Meat,7,7.1,3,0.43,24.85,85.91,high
2025-12-10,6,Nature's Best,Green Valley,68,Ham Sliced 200g,Meat,10,12.4,3,0.3,24.8,99.2,high
2025-12-20,5,FreshMart Valley,Green Valley,139,Rotisserie Chicken,Deli,3,6.2,3,1.0,24.8,42.78,high
2025-12-15,3,GreenGrocer Central,Metro City,8,Grapes - Green,Fruits,10,11.8,3,0.3,24.78,8.26,high
2025-12-02,3,GreenGrocer Central,Metro City,82,Muffins 4pk,Bakery,3,9.9,3,1.0,24.75,9.9,high
2025-12-07,10,Dock Street Grocery,Harbor Town,87,Orange Juice 1L,Beverages,10,16.5,3,0.3,24.75,11.55,high
2025-12-10,4,SuperSave East,Metro City,126,Potato Chips 200g,Snacks,120,16.5,3,0.03,24.75,36.3,high
2025-12-19,3,GreenGrocer Central,Metro City,1,Bananas,Fruits,7,30.8,3,0.43,24.64,27.72,high
2025-12-31,6,Nature's Best,Green Valley,137,Salad Mix 300g,Deli,5,12.3,3,0.6,24.6,6.15,high
2025-12-16,4,SuperSave East,Metro City,80,Croissants 4pk,Bakery,3,9.8,3,1.0,24.5,10.78,high
2025-12-18,6,Nature's Best,Green Valley,20,Raspberries,Fruits,4,7.0,3,0.75,24.5,7.0,high
2025-12-30,6,Nature's Best,Green Valley,69,Salami 150g,Meat,21,9.8,3,0.14,24.5,78.4,high
2025-12-10,2,FreshMart Uptown,Metro City,28,Lettuce - Iceberg,Vegetables,7,30.6,3,0.43,24.48,15.3,high
2025-12-10,4,SuperSave East,Metro City,25,Broccoli,Vegetables,7,16.3,3,0.43,24.45,14.67,high
2025-12-07,6,Nature's Best,Green Valley,79,Sourdough Bread,Bakery,5,12.2,3,0.6,24.4,7.32,high
2025-12-14,7,Valley Organics,Green Valley,7,Grapes - Red,Fruits,10,12.2,3,0.3,24.4,8.54,high
2025-12-26,4,SuperSave East,Metro City,14,Pears,Fruits,14,18.7,3,0.21,24.31,5.61,high
2025-12-01,1,FreshMart Downtown,Metro City,83,Burger Buns 8pk,Bakery,5,16.2,3,0.6,24.3,12.96,high
2025-12-14,5,FreshMart Valley,Green Valley,6,Blueberries,Fruits,7,8.1,3,0.43,24.3,6.48,high
2025-12-17,1,FreshMart Downtown,Metro City,42,Asparagus,Vegetables,5,8.1,3,0.6,24.3,7.29,high
2025-12-31,3,GreenGrocer Central,Metro City,27,Spinach,Vegetables,5,20.2,3,0.6,24.24,12.12,high
2025-12-08,6,Nature's Best,Green Valley,68,Ham Sliced 200g,Meat,10,12.1,3,0.3,24.2,96.8,high
2025-12-08,2,FreshMart Uptown,Metro City,26,Cauliflower,Vegetables,7,15.1,3,0.43,24.16,12.08,high
2025-12-08,3,GreenGrocer Central,Metro City,8,Grapes - Green,Fruits,10,11.5,3,0.3,24.15,8.05,high
2025-12-13,6,Nature's Best,Green Valley,83,Burger Buns 8pk,Bakery,5,16.1,3,0.6,24.15,12.88,high
2025-12-30,3,GreenGrocer Central,Metro City,87,Orange Juice 1L,Beverages,10,16.1,3,0.3,24.15,11.27,high
2025-12-30,9,Seaside Market,Harbor Town,78,Whole Wheat Bread,Bakery,5,20.1,3,0.6,24.12,14.07,high
2025-12-30,7,Valley Organics,Green Valley,63,Ground Pork 500g,Meat,3,8.6,3,1.0,24.08,104.06,high
2025-12-08,4,SuperSave East,Metro City,82,Muffins 4pk,Bakery,3,9.6,3,1.0,24.0,9.6,high
2025-12-13,7,Valley Organics,Green Valley,62,Pork Chops 500g,Meat,3,8.0,3,1.0,24.0,96.8,high
2025-12-17,7,Valley Organics,Green Valley,34,Mushrooms,Vegetables,5,12.0,3,0.6,24.0,7.2,high
2025-12-19,1,FreshMart Downtown,Metro City,89,Almond Milk 1L,Beverages,30,12.0,3,0.1,24.0,8.4,high
2025-12-07,8,Harbor Fresh,Harbor Town,77,White Bread Loaf,Bakery,5,23.9,3,0.6,23.9,19.12,high
2025-12-05,1,FreshMart Downtown,Metro City,88,Apple Juice 1L,Beverages,10,19.9,3,0.3,23.88,9.95,high
2025-12-02,9,Seaside Market,Harbor Town,83,Burger Buns 8pk,Bakery,5,15.9,3,0.6,23.85,12.72,high
2025-12-01,1,FreshMart Downtown,Metro City,20,Raspberries,Fruits,4,6.8,3,0.75,23.8,6.8,high
2025-12-10,3,GreenGrocer Central,Metro City,20,Raspberries,Fruits,4,6.8,3,0.75,23.8,6.8,high
2025-12-22,3,GreenGrocer Central,Metro City,67,Lamb Chops 500g,Meat,3,3.4,3,1.0,23.8,133.28,high
2025-12-27,2,FreshMart Uptown,Metro City,53,Cream Cheese 200g,Dairy,14,13.2,3,0.21,23.76,66.0,high
2025-12-12,10,Dock Street Grocery,Harbor Town,69,Salami 150g,Meat,21,9.5,3,0.14,23.75,76.0,high
2025-12-14,5,FreshMart Valley,Green Valley,10,Mangoes,Fruits,8,9.5,3,0.38,23.75,14.25,high
2025-12-22,9,Seaside Market,Harbor Town,8,Grapes - Green,Fruits,10,11.3,3,0.3,23.73,7.91,high
2025-12-24,2,FreshMart Uptown,Metro City,30,Bell Peppers - Red,Vegetables,10,15.8,3,0.3,23.7,14.22,high
2025-12-30,10,Dock Street Grocery,Harbor Town,62,Pork Chops 500g,Meat,3,7.9,3,1.0,23.7,95.59,high
2025-12-09,5,FreshMart Valley,Green Valley,23,Onions,Vegetables,30,47.3,3,0.1,23.65,14.19,high
2025-12-02,7,Valley Organics,Green Valley,89,Almond Milk 1L,Beverages,30,11.8,3,0.1,23.6,8.26,high
2025-12-11,5,FreshMart Valley,Green Valley,19,Cherries,Fruits,5,5.9,3,0.6,23.6,3.54,high
2025-12-20,3,GreenGrocer Central,Metro City,139,Rotisserie Chicken,Deli,3,5.9,3,1.0,23.6,40.71,high
2025-12-09,5,FreshMart Valley,Green Valley,135,Guacamole 250g,Deli,5,9.4,3,0.6,23.5,14.1,high
2025-12-30,10,Dock Street Grocery,Harbor Town,5,Strawberries,Fruits,5,9.4,3,0.6,23.5,10.34,high
2025-12-22,7,Valley Organics,Green Valley,34,Mushrooms,Vegetables,5,11.7,3,0.6,23.4,7.02,high
2025-12-28,3,GreenGrocer Central,Metro City,6,Blueberries,Fruits,7,7.8,3,0.43,23.4,6.24,high
2025-12-02,4,SuperSave East,Metro City,82,Muffins 4pk,Bakery,3,9.3,3,1.0,23.25,9.3,high
2025-12-22,4,SuperSave East,Metro City,63,Ground Pork 500g,Meat,3,8.3,3,1.0,23.24,100.43,high
2025-12-08,5,FreshMart Valley,Green Valley,26,Cauliflower,Vegetables,7,14.5,3,0.43,23.2,11.6,high
2025-12-14,3,GreenGrocer Central,Metro City,79,Sourdough Bread,Bakery,5,11.5,3,0.6,23.0,6.9,high
2025-12-08,3,GreenGrocer Central,Metro City,59,Chicken Thighs 500g,Meat,3,8.2,3,1.0,22.96,56.58,high
2025-12-12,1,FreshMart Downtown,Metro City,25,Broccoli,Vegetables,7,15.3,3,0.43,22.95,13.77,high
2025-12-07,6,Nature's Best,Green Valley,81,Bagels 6pk,Bakery,5,11.4,3,0.6,22.8,10.26,high
2025-12-15,3,GreenGrocer Central,Metro City,84,Tortillas 10pk,Bakery,14,15.2,3,0.21,22.8,10.64,high
2025-12-25,7,Valley Organics,Green Valley,61,Beef Steak 300g,Meat,3,3.8,3,1.0,22.8,102.6,high
2025-12-31,4,SuperSave East,Metro City,83,Burger Buns 8pk,Bakery,5,15.2,3,0.6,22.8,12.16,high
2025-12-01,6,Nature's Best,Green Valley,18,Pomegranate,Fruits,21,9.1,3,0.14,22.75,7.28,high
2025-12-04,9,Seaside Market,Harbor Town,77,White Bread Loaf,Bakery,5,22.7,3,0.6,22.7,18.16,high
2025-12-13,9,Seaside Market,Harbor Town,29,Lettuce - Romaine,Vegetables,7,22.7,3,0.43,22.7,11.35,high
2025-12-01,6,Nature's Best,Green Valley,31,Bell Peppers - Green,Vegetables,10,18.8,3,0.3,22.56,15.04,high
2025-12-16,9,Seaside Market,Harbor Town,43,Peas,Vegetables,5,15.0,3,0.6,22.5,6.0,high
2025-12-22,8,Harbor Fresh,Harbor Town,90,Oat Milk 1L,Beverages,14,12.5,3,0.21,22.5,3.75,high
2025-12-04,7,Valley Organics,Green Valley,83,Burger Buns 8pk,Bakery,5,14.9,3,0.6,22.35,11.92,high
